[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 100.0, 169.0, 0.12]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 125.0, 162.0, 0.14]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 40.0, 280.0, 0.1]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 50.0, 280.0, 0.1]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 63.0, 273.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 80.0, 282.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 100.0, 277.0, 0.15]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 3.0, 1.0, 125.0, 271.0, 0.15]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 40.0, 90.0, 0.07]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 50.0, 95.0, 0.09]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 63.0, 90.0, 0.11]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 80.0, 88.0, 0.12]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 100.0, 90.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 4.0, 1.0, 125.0, 80.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 5.0, 1.0, 40.0, 140.0, 0.08]
